,0,1,2,3,4,5,6,7,8,9
24487,69,North Carolina,34,462,406,1.6,Turnover Margin,2014,,
24488,70,Loyola Marymount,32,441,389,1.6,Turnover Margin,2014,,
24489,71,Western Caro.,34,468,414,1.6,Turnover Margin,2014,,
24490,-,Saint Louis,34,485,431,1.6,Turnover Margin,2014,,
24491,73,Mt. St. Mary's,33,439,388,1.5,Turnover Margin,2014,,
24492,74,UConn,40,518,457,1.5,Turnover Margin,2014,,
24493,75,Oklahoma,33,426,376,1.5,Turnover Margin,2014,,
24494,76,Nebraska,32,397,349,1.5,Turnover Margin,2014,,
24495,-,Belmont,36,517,463,1.5,Turnover Margin,2014,,
24496,78,Montana St.,31,403,357,1.5,Turnover Margin,2014,,
24497,-,Hawaii,31,412,366,1.5,Turnover Margin,2014,,
24498,80,Illinois St.,34,470,420,1.5,Turnover Margin,2014,,
24499,81,Michigan,37,398,345,1.4,Turnover Margin,2014,,
24500,82,Manhattan,33,515,468,1.4,Turnover Margin,2014,,
24501,83,Robert Morris,36,462,411,1.4,Turnover Margin,2014,,
24502,84,Illinois,35,412,364,1.4,Turnover Margin,2014,,
24503,85,Hampton,31,498,457,1.3,Turnover Margin,2014,,
24504,86,Sam Houston St.,35,493,447,1.3,Turnover Margin,2014,,
24505,-,BYU,35,441,395,1.3,Turnover Margin,2014,,
24506,88,Iona,33,392,349,1.3,Turnover Margin,2014,,
24507,-,Niagara,33,493,450,1.3,Turnover Margin,2014,,
24508,90,Fresno St.,39,444,394,1.3,Turnover Margin,2014,,
24509,91,Marquette,32,422,383,1.2,Turnover Margin,2014,,
24510,92,Memphis,34,490,449,1.2,Turnover Margin,2014,,
24511,93,Princeton,30,370,335,1.2,Turnover Margin,2014,,
24512,94,Virginia,37,413,370,1.2,Turnover Margin,2014,,
24513,95,Ark.-Pine Bluff,31,514,478,1.2,Turnover Margin,2014,,
24514,96,Green Bay,31,428,393,1.1,Turnover Margin,2014,,
24515,97,Kent St.,32,426,390,1.1,Turnover Margin,2014,,
24516,98,Fordham,31,387,353,1.1,Turnover Margin,2014,,
24517,-,Miami (OH),31,454,420,1.1,Turnover Margin,2014,,
24518,100,North Carolina St.,36,414,375,1.1,Turnover Margin,2014,,
24519,Turnover Margin,2014,,,,,,,,
24520,101,Dartmouth,28,366,336,1.1,Turnover Margin,2014,,
24521,102,Iowa St.,36,418,380,1.1,Turnover Margin,2014,,
24522,103,Vermont,33,430,396,1.0,Turnover Margin,2014,,
24523,-,Davidson,33,412,378,1.0,Turnover Margin,2014,,
24524,105,Duquesne,30,361,331,1.0,Turnover Margin,2014,,
24525,-,Morgan St.,31,434,403,1.0,Turnover Margin,2014,,
24526,-,Marist,31,415,384,1.0,Turnover Margin,2014,,
24527,-,Fairleigh Dickinson,31,395,364,1.0,Turnover Margin,2014,,
24528,109,Ga. Southern,34,438,405,1.0,Turnover Margin,2014,,
24529,110,Arkansas St.,32,421,390,1.0,Turnover Margin,2014,,
24530,111,Missouri St.,33,392,361,.9,Turnover Margin,2014,,
24531,112,Alabama,32,410,380,.9,Turnover Margin,2014,,
24532,-,Detroit,32,438,408,.9,Turnover Margin,2014,,
24533,-,Bradley,32,413,383,.9,Turnover Margin,2014,,
24534,115,Alcorn,31,384,356,.9,Turnover Margin,2014,,
24535,116,Nicholls St.,29,377,351,.9,Turnover Margin,2014,,
24536,117,Mercer,36,452,420,.9,Turnover Margin,2014,,
24537,118,Northern Colo.,32,391,365,.8,Turnover Margin,2014,,
24538,119,TCU,31,387,362,.8,Turnover Margin,2014,,
24539,-,Jacksonville St.,31,376,351,.8,Turnover Margin,2014,,
24540,121,Appalachian St.,30,386,362,.8,Turnover Margin,2014,,
24541,122,Army,31,424,401,.7,Turnover Margin,2014,,
24542,123,Minnesota,38,472,444,.7,Turnover Margin,2014,,
24543,124,Navy,30,398,376,.7,Turnover Margin,2014,,
24544,125,UNI,31,352,330,.7,Turnover Margin,2014,,
24545,126,UMKC,30,418,397,.7,Turnover Margin,2014,,
24546,127,Buffalo,29,385,365,.7,Turnover Margin,2014,,
24547,128,SMU,37,518,493,.7,Turnover Margin,2014,,
24548,129,Notre Dame,32,351,331,.6,Turnover Margin,2014,,
24549,130,Utah,33,416,396,.6,Turnover Margin,2014,,
24550,-,Southern Ill.,33,424,404,.6,Turnover Margin,2014,,
24551,132,Auburn,30,381,363,.6,Turnover Margin,2014,,
24552,133,Sacred Heart,31,396,378,.6,Turnover Margin,2014,,
24553,134,Marshall,33,446,427,.6,Turnover Margin,2014,,
24554,135,Monmouth,32,479,462,.5,Turnover Margin,2014,,
24555,136,Central Ark.,29,436,421,.5,Turnover Margin,2014,,
24556,-,Idaho St.,29,375,360,.5,Turnover Margin,2014,,
24557,138,Temple,31,343,327,.5,Turnover Margin,2014,,
24558,139,Arizona St.,33,394,377,.5,Turnover Margin,2014,,
24559,140,Long Beach St.,32,406,390,.5,Turnover Margin,2014,,
24560,141,Alabama A&M,30,411,397,.5,Turnover Margin,2014,,
24561,142,Dayton,37,459,442,.5,Turnover Margin,2014,,
24562,143,La.-Lafayette,35,483,467,.5,Turnover Margin,2014,,
24563,144,Sacramento St.,30,351,338,.4,Turnover Margin,2014,,
24564,145,Chattanooga,33,456,442,.4,Turnover Margin,2014,,
24565,-,George Washington,33,442,428,.4,Turnover Margin,2014,,
24566,147,UC Davis,31,386,373,.4,Turnover Margin,2014,,
24567,148,NJIT,29,391,379,.4,Turnover Margin,2014,,
24568,149,UMBC,30,462,450,.4,Turnover Margin,2014,,
24569,150,Penn St.,34,374,361,.4,Turnover Margin,2014,,
24570,Turnover Margin,2014,,,,,,,,
24571,-,Indiana St.,34,395,382,.4,Turnover Margin,2014,,
24572,-,Holy Cross,34,411,398,.4,Turnover Margin,2014,,
24573,-,USC Upstate,34,426,413,.4,Turnover Margin,2014,,
24574,154,Florida A&M,32,478,466,.4,Turnover Margin,2014,,
24575,-,Longwood,32,420,408,.4,Turnover Margin,2014,,
24576,156,Kansas St.,33,416,404,.4,Turnover Margin,2014,,
24577,157,Wagner,31,406,395,.4,Turnover Margin,2014,,
24578,158,East Carolina,34,410,398,.4,Turnover Margin,2014,,
24579,159,UMES,30,389,379,.3,Turnover Margin,2014,,
24580,160,Saint Francis (PA),31,343,333,.3,Turnover Margin,2014,,
24581,161,Cleveland St.,33,424,414,.3,Turnover Margin,2014,,
24582,162,Tennessee,37,399,388,.3,Turnover Margin,2014,,
24583,163,Nevada,32,341,333,.3,Turnover Margin,2014,,
24584,164,Georgetown,33,395,387,.2,Turnover Margin,2014,,
24585,165,Michigan St.,38,449,440,.2,Turnover Margin,2014,,
24586,166,Bryant,32,404,397,.2,Turnover Margin,2014,,
24587,167,San Francisco,33,387,381,.2,Turnover Margin,2014,,
24588,168,Rider,31,413,409,.1,Turnover Margin,2014,,
24589,-,SIUE,31,433,429,.1,Turnover Margin,2014,,
24590,170,Stanford,36,413,409,.1,Turnover Margin,2014,,
24591,171,Gonzaga,36,422,419,.1,Turnover Margin,2014,,
24592,172,La Salle,31,362,360,.1,Turnover Margin,2014,,
24593,173,Maryland,32,410,408,.1,Turnover Margin,2014,,
24594,174,Mississippi St.,33,461,459,.1,Turnover Margin,2014,,
24595,175,Seton Hall,34,417,415,.1,Turnover Margin,2014,,
24596,-,Stony Brook,34,428,426,.1,Turnover Margin,2014,,
24597,177,McNeese St.,31,398,397,.0,Turnover Margin,2014,,
24598,178,St. Mary's (CA),35,410,409,.0,Turnover Margin,2014,,
24599,179,IPFW,36,439,440,.0,Turnover Margin,2014,,
24600,180,Massachusetts,33,445,446,.0,Turnover Margin,2014,,
24601,181,William & Mary,32,330,331,.0,Turnover Margin,2014,,
24602,182,California,35,354,356,-.1,Turnover Margin,2014,,
24603,183,Bethune-Cookman,32,406,408,-.1,Turnover Margin,2014,,
24604,184,Wyoming,33,343,346,-.1,Turnover Margin,2014,,
24605,185,UALR,32,419,422,-.1,Turnover Margin,2014,,
24606,186,Creighton,35,338,342,-.1,Turnover Margin,2014,,
24607,187,UNCW,32,362,367,-.2,Turnover Margin,2014,,
24608,-,Washington,32,360,365,-.2,Turnover Margin,2014,,
24609,189,Jacksonville,30,404,409,-.2,Turnover Margin,2014,,
24610,190,Southern U.,32,419,425,-.2,Turnover Margin,2014,,
24611,191,Stetson,31,377,383,-.2,Turnover Margin,2014,,
24612,192,Akron,34,439,446,-.2,Turnover Margin,2014,,
24613,193,A&M-Corpus Chris,34,405,413,-.2,Turnover Margin,2014,,
24614,194,North Texas,32,397,405,-.3,Turnover Margin,2014,,
24615,-,Mississippi Val.,32,461,469,-.3,Turnover Margin,2014,,
24616,196,James Madison,31,370,379,-.3,Turnover Margin,2014,,
24617,197,Portland,31,356,366,-.3,Turnover Margin,2014,,
24618,198,Morehead St.,34,518,530,-.4,Turnover Margin,2014,,
24619,199,Lafayette,31,372,383,-.4,Turnover Margin,2014,,
24620,200,Evansville,33,411,423,-.4,Turnover Margin,2014,,
24621,Turnover Margin,2014,,,,,,,,
24622,201,Ohio,37,461,475,-.4,Turnover Margin,2014,,
24623,202,Washington St.,31,343,355,-.4,Turnover Margin,2014,,
24624,203,Saint Peter's,31,360,373,-.4,Turnover Margin,2014,,
24625,204,DePaul,33,430,444,-.4,Turnover Margin,2014,,
24626,205,Old Dominion,36,458,474,-.4,Turnover Margin,2014,,
24627,206,Jackson St.,31,449,463,-.5,Turnover Margin,2014,,
24628,207,FGCU,35,444,460,-.5,Turnover Margin,2014,,
24629,-,CSUN,35,431,447,-.5,Turnover Margin,2014,,
24630,209,Miami (FL),33,319,335,-.5,Turnover Margin,2014,,
24631,210,San Diego,35,398,415,-.5,Turnover Margin,2014,,
24632,211,Pacific,34,398,415,-.5,Turnover Margin,2014,,
24633,-,Delaware St.,30,340,355,-.5,Turnover Margin,2014,,
24634,213,Rutgers,33,400,417,-.5,Turnover Margin,2014,,
24635,214,Western Ky.,32,417,434,-.5,Turnover Margin,2014,,
24636,215,Cal St. Fullerton,31,353,370,-.5,Turnover Margin,2014,,
24637,216,Bowling Green,32,451,469,-.6,Turnover Margin,2014,,
24638,217,Northwestern,33,341,360,-.6,Turnover Margin,2014,,
24639,218,Clemson,36,380,401,-.6,Turnover Margin,2014,,
24640,219,Murray St.,34,400,420,-.6,Turnover Margin,2014,,
24641,220,Oral Roberts,33,356,376,-.6,Turnover Margin,2014,,
24642,221,Troy,31,372,391,-.6,Turnover Margin,2014,,
24643,222,Prairie View,34,469,490,-.6,Turnover Margin,2014,,
24644,223,Texas Tech,32,365,385,-.6,Turnover Margin,2014,,
24645,-,Utah Valley,32,335,355,-.6,Turnover Margin,2014,,
24646,225,UC Santa Barbara,30,316,335,-.6,Turnover Margin,2014,,
24647,226,New Mexico,34,338,360,-.6,Turnover Margin,2014,,
24648,227,Elon,32,365,386,-.7,Turnover Margin,2014,,
24649,228,Providence,35,383,406,-.7,Turnover Margin,2014,,
24650,229,Milwaukee,35,445,469,-.7,Turnover Margin,2014,,
24651,230,Purdue,32,371,393,-.7,Turnover Margin,2014,,
24652,231,South Ala.,31,357,380,-.7,Turnover Margin,2014,,
24653,232,IUPUI,32,330,354,-.8,Turnover Margin,2014,,
24654,-,Lehigh,32,359,383,-.8,Turnover Margin,2014,,
24655,234,Northern Ariz.,32,379,404,-.8,Turnover Margin,2014,,
24656,-,St. Francis Brooklyn,32,396,421,-.8,Turnover Margin,2014,,
24657,236,UC Riverside,31,383,408,-.8,Turnover Margin,2014,,
24658,237,Yale,33,400,427,-.8,Turnover Margin,2014,,
24659,238,Drake,31,344,370,-.8,Turnover Margin,2014,,
24660,239,Hartford,33,430,458,-.8,Turnover Margin,2014,,
24661,-,Tennessee Tech,33,470,498,-.8,Turnover Margin,2014,,
24662,241,UNLV,33,338,367,-.9,Turnover Margin,2014,,
24663,242,Texas,35,395,426,-.9,Turnover Margin,2014,,
24664,243,South Dakota St.,32,352,381,-.9,Turnover Margin,2014,,
24665,244,South Carolina,34,454,485,-.9,Turnover Margin,2014,,
24666,-,LSU,34,433,464,-.9,Turnover Margin,2014,,
24667,-,Albany (NY),34,397,428,-.9,Turnover Margin,2014,,
24668,247,Central Conn. St.,30,392,420,-.9,Turnover Margin,2014,,
24669,248,Ill.-Chicago,31,359,388,-.9,Turnover Margin,2014,,
24670,249,Seattle,30,390,419,-1.0,Turnover Margin,2014,,
24671,250,Southeast Mo. St.,32,388,419,-1.0,Turnover Margin,2014,,
24672,Turnover Margin,2014,,,,,,,,
24673,251,Coastal Caro.,34,440,473,-1.0,Turnover Margin,2014,,
24674,252,Idaho,34,354,388,-1.0,Turnover Margin,2014,,
24675,-,Norfolk St.,34,423,457,-1.0,Turnover Margin,2014,,
24676,254,Savannah St.,32,469,502,-1.0,Turnover Margin,2014,,
24677,255,Colgate,31,323,355,-1.0,Turnover Margin,2014,,
24678,256,Siena,38,482,523,-1.1,Turnover Margin,2014,,
24679,257,Samford,33,385,421,-1.1,Turnover Margin,2014,,
24680,-,Wake Forest,33,374,410,-1.1,Turnover Margin,2014,,
24681,259,Western Ill.,30,367,400,-1.1,Turnover Margin,2014,,
24682,260,Brown,29,343,375,-1.1,Turnover Margin,2014,,
24683,261,South Fla.,32,375,411,-1.1,Turnover Margin,2014,,
24684,262,Southeastern La.,30,329,363,-1.1,Turnover Margin,2014,,
24685,-,Binghamton,30,394,428,-1.1,Turnover Margin,2014,,
24686,-,Lamar,30,386,420,-1.1,Turnover Margin,2014,,
24687,265,Bakersfield,32,406,443,-1.2,Turnover Margin,2014,,
24688,266,Xavier,34,381,421,-1.2,Turnover Margin,2014,,
24689,267,Tennessee St.,30,335,371,-1.2,Turnover Margin,2014,,
24690,268,Baylor,38,394,440,-1.2,Turnover Margin,2014,,
24691,269,Texas-Arlington,32,392,431,-1.2,Turnover Margin,2014,,
24692,270,Northern Ill.,32,430,470,-1.3,Turnover Margin,2014,,
24693,271,Colorado,35,422,466,-1.3,Turnover Margin,2014,,
24694,272,Eastern Ill.,30,361,399,-1.3,Turnover Margin,2014,,
24695,273,Kentucky,40,428,481,-1.3,Turnover Margin,2014,,
24696,274,Eastern Wash.,31,331,373,-1.4,Turnover Margin,2014,,
24697,275,Austin Peay,30,430,471,-1.4,Turnover Margin,2014,,
24698,276,George Mason,31,378,421,-1.4,Turnover Margin,2014,,
24699,277,South Dakota,30,329,371,-1.4,Turnover Margin,2014,,
24700,278,Texas St.,31,381,425,-1.4,Turnover Margin,2014,,
24701,279,Western Mich.,33,417,464,-1.4,Turnover Margin,2014,,
24702,280,Columbia,34,360,412,-1.5,Turnover Margin,2014,,
24703,281,Air Force,30,354,400,-1.5,Turnover Margin,2014,,
24704,282,Bucknell,30,274,321,-1.6,Turnover Margin,2014,,
24705,283,FIU,31,387,436,-1.6,Turnover Margin,2014,,
24706,284,Howard,33,487,540,-1.6,Turnover Margin,2014,,
24707,285,Florida St.,36,453,512,-1.6,Turnover Margin,2014,,
24708,286,New Mexico St.,36,397,457,-1.7,Turnover Margin,2014,,
24709,287,Cornell,28,290,337,-1.7,Turnover Margin,2014,,
24710,288,Loyola Chicago,32,372,426,-1.7,Turnover Margin,2014,,
24711,-,UNC Asheville,32,384,438,-1.7,Turnover Margin,2014,,
24712,290,Houston,33,365,421,-1.7,Turnover Margin,2014,,
24713,291,Boston College,32,303,358,-1.7,Turnover Margin,2014,,
24714,292,UTEP,34,391,451,-1.8,Turnover Margin,2014,,
24715,293,UCF,31,369,424,-1.8,Turnover Margin,2014,,
24716,294,Maine,29,387,439,-1.8,Turnover Margin,2014,,
24717,295,New Orleans,26,390,437,-1.8,Turnover Margin,2014,,
24718,296,Grambling,29,379,432,-1.8,Turnover Margin,2014,,
24719,297,UAB,31,345,403,-1.9,Turnover Margin,2014,,
24720,298,Pepperdine,31,320,379,-1.9,Turnover Margin,2014,,
24721,299,Kansas,35,396,463,-1.9,Turnover Margin,2014,,
24722,300,Northeastern,32,358,420,-1.9,Turnover Margin,2014,,
24723,Scoring Defense,2014,,,,,,,,
24724,1,Virginia,37,2060,55.7,Scoring Defense,2014,,,
24725,2,San Diego St.,36,2052,57.0,Scoring Defense,2014,,,
24726,3,Florida,39,2253,57.8,Scoring Defense,2014,,,
24727,4,Cincinnati,34,1986,58.4,Scoring Defense,2014,,,
24728,5,Clemson,36,2103,58.4,Scoring Defense,2014,,,
24729,6,Arizona,38,2225,58.6,Scoring Defense,2014,,,
24730,7,American,33,1951,59.1,Scoring Defense,2014,,,
24731,8,Syracuse,34,2012,59.2,Scoring Defense,2014,,,
24732,9,Wichita St.,36,2141,59.5,Scoring Defense,2014,,,
24733,10,N.C. Central,34,2023,59.5,Scoring Defense,2014,,,
24734,11,Miami (FL),33,1964,59.5,Scoring Defense,2014,,,
24735,12,Ohio St.,35,2092,59.8,Scoring Defense,2014,,,
24736,13,Vermont,33,2000,60.6,Scoring Defense,2014,,,
24737,14,Harvard,32,1952,61.0,Scoring Defense,2014,,,
24738,15,Louisville,37,2260,61.1,Scoring Defense,2014,,,
24739,16,Eastern Mich.,37,2270,61.4,Scoring Defense,2014,,,
24740,17,Wyoming,33,2035,61.7,Scoring Defense,2014,,,
24741,18,Tennessee,37,2283,61.7,Scoring Defense,2014,,,
24742,19,Saint Louis,34,2105,61.9,Scoring Defense,2014,,,
24743,20,Pittsburgh,36,2229,61.9,Scoring Defense,2014,,,
24744,21,Wright St.,36,2234,62.1,Scoring Defense,2014,,,
24745,22,Illinois,35,2176,62.2,Scoring Defense,2014,,,
24746,23,Wofford,33,2054,62.2,Scoring Defense,2014,,,
24747,24,SMU,37,2303,62.2,Scoring Defense,2014,,,
24748,25,Middle Tenn.,33,2067,62.6,Scoring Defense,2014,,,
24749,26,Western Ill.,30,1880,62.7,Scoring Defense,2014,,,
24750,27,Southern U.,32,2006,62.7,Scoring Defense,2014,,,
24751,-,Col. of Charleston,32,2006,62.7,Scoring Defense,2014,,,
24752,29,Texas A&M,34,2135,62.8,Scoring Defense,2014,,,
24753,30,Northern Ill.,32,2012,62.9,Scoring Defense,2014,,,
24754,31,UConn,40,2529,63.2,Scoring Defense,2014,,,
24755,32,Columbia,34,2151,63.3,Scoring Defense,2014,,,
24756,33,UTEP,34,2152,63.3,Scoring Defense,2014,,,
24757,34,Southern Miss.,36,2280,63.3,Scoring Defense,2014,,,
24758,35,Northwestern,33,2091,63.4,Scoring Defense,2014,,,
24759,36,Stephen F. Austin,35,2219,63.4,Scoring Defense,2014,,,
24760,37,Cal Poly,34,2163,63.6,Scoring Defense,2014,,,
24761,38,UC Irvine,35,2231,63.7,Scoring Defense,2014,,,
24762,39,Albany (NY),34,2174,63.9,Scoring Defense,2014,,,
24763,40,Wisconsin,38,2432,64.0,Scoring Defense,2014,,,
24764,41,Bucknell,30,1922,64.1,Scoring Defense,2014,,,
24765,42,Bowling Green,32,2055,64.2,Scoring Defense,2014,,,
24766,43,Savannah St.,32,2057,64.3,Scoring Defense,2014,,,
24767,44,Utah,33,2122,64.3,Scoring Defense,2014,,,
24768,45,Princeton,30,1931,64.4,Scoring Defense,2014,,,
24769,46,Green Bay,31,1999,64.5,Scoring Defense,2014,,,
24770,-,Denver,31,1999,64.5,Scoring Defense,2014,,,
24771,48,Old Dominion,36,2322,64.5,Scoring Defense,2014,,,
24772,49,New Hampshire,30,1945,64.8,Scoring Defense,2014,,,
24773,50,Delaware St.,30,1946,64.9,Scoring Defense,2014,,,
24774,Scoring Defense,2014,,,,,,,,
24775,51,Michigan,37,2408,65.1,Scoring Defense,2014,,,
24776,52,Richmond,33,2150,65.2,Scoring Defense,2014,,,
24777,53,Nebraska,32,2085,65.2,Scoring Defense,2014,,,
24778,54,VCU,35,2282,65.2,Scoring Defense,2014,,,
24779,55,Holy Cross,34,2217,65.2,Scoring Defense,2014,,,
24780,56,San Diego,35,2283,65.2,Scoring Defense,2014,,,
24781,57,Navy,30,1957,65.2,Scoring Defense,2014,,,
24782,58,UC Santa Barbara,30,1960,65.3,Scoring Defense,2014,,,
24783,59,Utah Valley,32,2093,65.4,Scoring Defense,2014,,,
24784,60,Kansas St.,33,2159,65.4,Scoring Defense,2014,,,
24785,61,St. Mary's (CA),35,2292,65.5,Scoring Defense,2014,,,
24786,62,Vanderbilt,31,2032,65.5,Scoring Defense,2014,,,
24787,63,Michigan St.,38,2491,65.6,Scoring Defense,2014,,,
24788,64,North Dakota St.,33,2164,65.6,Scoring Defense,2014,,,
24789,-,UNLV,33,2164,65.6,Scoring Defense,2014,,,
24790,66,Saint Peter's,31,2042,65.9,Scoring Defense,2014,,,
24791,67,Gonzaga,36,2372,65.9,Scoring Defense,2014,,,
24792,68,Hartford,33,2177,66.0,Scoring Defense,2014,,,
24793,69,Bradley,32,2113,66.0,Scoring Defense,2014,,,
24794,70,Texas St.,31,2047,66.0,Scoring Defense,2014,,,
24795,71,New Mexico,34,2248,66.1,Scoring Defense,2014,,,
24796,72,Yale,33,2182,66.1,Scoring Defense,2014,,,
24797,73,Cleveland St.,33,2186,66.2,Scoring Defense,2014,,,
24798,74,Stony Brook,34,2253,66.3,Scoring Defense,2014,,,
24799,75,Florida St.,36,2392,66.4,Scoring Defense,2014,,,
24800,76,Weber St.,31,2061,66.5,Scoring Defense,2014,,,
24801,77,Louisiana Tech,37,2460,66.5,Scoring Defense,2014,,,
24802,78,Villanova,34,2261,66.5,Scoring Defense,2014,,,
24803,79,Dartmouth,28,1864,66.6,Scoring Defense,2014,,,
24804,80,Butler,31,2064,66.6,Scoring Defense,2014,,,
24805,81,Utah St.,32,2132,66.6,Scoring Defense,2014,,,
24806,-,Kentucky,40,2665,66.6,Scoring Defense,2014,,,
24807,83,Georgia Tech,33,2204,66.8,Scoring Defense,2014,,,
24808,84,Georgia,34,2271,66.8,Scoring Defense,2014,,,
24809,85,FGCU,35,2339,66.8,Scoring Defense,2014,,,
24810,86,Alabama A&M,30,2005,66.8,Scoring Defense,2014,,,
24811,87,St. Francis Brooklyn,32,2139,66.8,Scoring Defense,2014,,,
24812,88,Akron,34,2274,66.9,Scoring Defense,2014,,,
24813,89,Southern Ill.,33,2208,66.9,Scoring Defense,2014,,,
24814,90,Mercer,36,2410,66.9,Scoring Defense,2014,,,
24815,91,Dayton,37,2478,67.0,Scoring Defense,2014,,,
24816,92,Virginia Tech,31,2077,67.0,Scoring Defense,2014,,,
24817,-,George Washington,33,2211,67.0,Scoring Defense,2014,,,
24818,94,Ohio,37,2480,67.0,Scoring Defense,2014,,,
24819,95,Boston U.,35,2346,67.0,Scoring Defense,2014,,,
24820,96,New Mexico St.,36,2415,67.1,Scoring Defense,2014,,,
24821,97,Washington St.,31,2081,67.1,Scoring Defense,2014,,,
24822,98,Valparaiso,34,2283,67.1,Scoring Defense,2014,,,
24823,99,Alabama,32,2150,67.2,Scoring Defense,2014,,,
24824,100,Colgate,31,2083,67.2,Scoring Defense,2014,,,
24825,Scoring Defense,2014,,,,,,,,
24826,101,Brown,29,1951,67.3,Scoring Defense,2014,,,
24827,102,Buffalo,29,1952,67.3,Scoring Defense,2014,,,
24828,103,Drexel,30,2020,67.3,Scoring Defense,2014,,,
24829,104,Duke,35,2359,67.4,Scoring Defense,2014,,,
24830,105,Indiana,32,2162,67.6,Scoring Defense,2014,,,
24831,-,Western Ky.,32,2162,67.6,Scoring Defense,2014,,,
24832,107,Saint Joseph's,34,2298,67.6,Scoring Defense,2014,,,
24833,108,Tulsa,34,2299,67.6,Scoring Defense,2014,,,
24834,109,Maryland,32,2166,67.7,Scoring Defense,2014,,,
24835,110,St. John's (NY),33,2234,67.7,Scoring Defense,2014,,,
24836,111,Western Mich.,33,2235,67.7,Scoring Defense,2014,,,
24837,112,Minnesota,38,2574,67.7,Scoring Defense,2014,,,
24838,113,Alcorn,31,2101,67.8,Scoring Defense,2014,,,
24839,114,Baylor,38,2577,67.8,Scoring Defense,2014,,,
24840,115,Creighton,35,2376,67.9,Scoring Defense,2014,,,
24841,116,A&M-Corpus Chris,34,2312,68.0,Scoring Defense,2014,,,
24842,117,Rhode Island,32,2178,68.1,Scoring Defense,2014,,,
24843,118,Xavier,34,2316,68.1,Scoring Defense,2014,,,
24844,119,Colorado,35,2387,68.2,Scoring Defense,2014,,,
